rain_1h,snow_1h,clouds_all,traffic_volume,is_holiday,hour,day_of_week,month,is_weekend,is_peak,temp_c,weather_main_Clear,weather_main_Clouds,weather_main_Drizzle,weather_main_Fog,weather_main_Haze,weather_main_Mist,weather_main_Rain,weather_main_Smoke,weather_main_Snow,weather_main_Squall,weather_main_Thunderstorm
0.0,0.0,0,5188,0,12,1,7,0,0,23.29000000000002,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,5324,0,13,1,7,0,0,25.30000000000001,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,5555,0,14,1,7,0,0,26.700000000000045,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,5910,0,15,1,7,0,0,28.370000000000005,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,6680,0,16,1,7,0,1,29.420000000000016,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,6401,0,17,1,7,0,1,29.480000000000018,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,12,4571,0,18,1,7,0,1,29.75,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,12,3485,0,19,1,7,0,1,29.58000000000004,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,12,3110,0,20,1,7,0,0,27.629999999999995,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,32,2792,0,21,1,7,0,0,25.950000000000045,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,32,2036,0,22,1,7,0,0,24.260000000000048,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,32,1835,0,23,1,7,0,0,23.350000000000023,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,24,779,0,0,2,7,0,0,23.110000000000014,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,24,433,0,1,2,7,0,0,22.590000000000032,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,32,345,0,2,2,7,0,0,22.75,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,24,360,0,3,2,7,0,0,23.02000000000004,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,24,810,0,4,2,7,0,0,22.710000000000036,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,24,3004,0,5,2,7,0,0,23.110000000000014,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,32,6244,0,6,2,7,0,0,23.420000000000016,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,32,6458,0,7,2,7,0,1,23.760000000000048,False,True,False,False,False,False,False,False,False,False,False
16.0,0.0,32,6298,0,8,2,7,0,1,23.110000000000014,False,False,False,False,False,False,False,False,False,False,True
10.54,0.0,88,5225,0,9,2,7,0,1,20.760000000000048,False,False,False,False,False,True,False,False,False,False,False
1.27,0.0,88,4731,0,10,2,7,0,0,21.360000000000014,False,False,False,False,False,False,True,False,False,False,False
0.0,0.0,75,5078,0,11,2,7,0,0,22.610000000000014,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,92,5362,0,12,2,7,0,0,24.510000000000048,False,False,False,False,False,False,True,False,False,False,False
0.0,0.0,92,5471,0,13,2,7,0,0,25.439999999999998,False,False,False,False,False,False,True,False,False,False,False
0.51,0.0,92,5876,0,14,2,7,0,0,25.930000000000007,False,False,False,False,False,False,True,False,False,False,False
0.0,0.0,92,6139,0,15,2,7,0,0,27.28000000000003,False,False,False,False,False,False,True,False,False,False,False
0.0,0.0,92,6777,0,16,2,7,0,1,28.560000000000002,False,False,False,False,False,False,True,False,False,False,False
0.0,0.0,92,6227,0,17,2,7,0,1,28.700000000000045,False,False,False,False,False,False,True,False,False,False,False
0.0,0.0,64,4766,0,18,2,7,0,1,28.620000000000005,False,False,False,False,False,False,True,False,False,False,False
0.0,0.0,64,3523,0,19,2,7,0,1,28.100000000000023,False,False,False,False,False,False,True,False,False,False,False
0.0,0.0,64,3163,0,20,2,7,0,0,27.02000000000004,False,False,False,False,False,False,True,False,False,False,False
0.0,0.0,68,2871,0,21,2,7,0,0,26.150000000000034,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,68,2109,0,22,2,7,0,0,24.54000000000002,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,68,1388,0,23,2,7,0,0,23.30000000000001,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,36,697,0,0,3,7,0,0,22.370000000000005,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,36,438,0,1,3,7,0,0,20.939999999999998,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,0,316,0,2,3,7,0,0,19.75,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,404,0,3,3,7,0,0,19.230000000000018,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,861,0,4,3,7,0,0,17.379999999999995,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,2994,0,5,3,7,0,0,16.82000000000005,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,6149,0,6,3,7,0,0,15.990000000000009,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,6508,0,7,3,7,0,1,16.370000000000005,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,5239,0,9,3,7,0,1,19.03000000000003,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,4827,0,10,3,7,0,0,20.890000000000043,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,5043,0,11,3,7,0,0,22.350000000000023,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,5343,0,12,3,7,0,0,23.629999999999995,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,5423,0,13,3,7,0,0,24.460000000000036,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,5694,0,14,3,7,0,0,25.090000000000032,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,6119,0,15,3,7,0,0,25.83000000000004,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,6414,0,16,3,7,0,1,26.350000000000023,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,6076,0,17,3,7,0,1,25.910000000000025,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,24,4858,0,18,3,7,0,1,25.460000000000036,False,True,False,False,False,False,False,False,False,False,False
5.08,0.0,24,3695,0,19,3,7,0,1,25.29000000000002,False,False,False,False,False,False,True,False,False,False,False
0.0,0.0,24,3315,0,20,3,7,0,0,24.0,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,68,3263,0,21,3,7,0,0,22.100000000000023,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,68,2398,0,22,3,7,0,0,20.110000000000014,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,68,1456,0,23,3,7,0,0,18.980000000000018,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,44,845,0,0,4,7,0,0,18.100000000000023,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,44,479,0,1,4,7,0,0,17.410000000000025,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,48,392,0,2,4,7,0,0,16.650000000000034,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,0,384,0,3,4,7,0,0,15.720000000000027,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,800,0,4,4,7,0,0,15.160000000000025,False,False,False,False,False,True,False,False,False,False,False
0.0,0.0,0,2828,0,5,4,7,0,0,14.560000000000002,False,False,False,False,False,True,False,False,False,False,False
0.0,0.0,0,5960,0,6,4,7,0,0,14.03000000000003,False,False,False,False,False,True,False,False,False,False,False
0.0,0.0,0,6613,0,7,4,7,0,1,15.590000000000032,False,False,False,False,False,True,False,False,False,False,False
0.0,0.0,0,5813,0,8,4,7,0,1,17.629999999999995,False,False,False,False,False,True,False,False,False,False,False
0.0,0.0,0,4997,0,10,4,7,0,0,23.33000000000004,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,5297,0,11,4,7,0,0,25.220000000000027,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,5960,0,12,4,7,0,0,25.83000000000004,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,5913,0,13,4,7,0,0,26.930000000000007,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,6060,0,14,4,7,0,0,27.82000000000005,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,6223,0,15,4,7,0,0,28.52000000000004,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,6315,0,16,4,7,0,1,28.510000000000048,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,5416,0,17,4,7,0,1,28.590000000000032,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,8,4565,0,18,4,7,0,1,28.5,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,8,3569,0,19,4,7,0,1,28.060000000000002,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,8,3050,0,20,4,7,0,0,26.730000000000018,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,48,3151,0,21,4,7,0,0,24.810000000000002,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,48,2873,0,22,4,7,0,0,23.860000000000014,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,48,2158,0,23,4,7,0,0,23.33000000000004,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,12,1226,0,0,5,7,1,0,22.590000000000032,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,12,910,0,1,5,7,1,0,22.430000000000007,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,24,670,0,2,5,7,1,0,21.99000000000001,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,48,395,0,3,5,7,1,0,21.629999999999995,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,48,434,0,4,5,7,1,0,21.02000000000004,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,48,865,0,5,5,7,1,0,20.860000000000014,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,24,1346,0,6,5,7,1,0,20.670000000000016,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,24,1840,0,7,5,7,1,1,20.590000000000032,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,24,2651,0,8,5,7,1,1,21.07000000000005,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,20,3356,0,9,5,7,1,1,23.03000000000003,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,20,3948,0,10,5,7,1,0,24.470000000000027,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,20,4356,0,11,5,7,1,0,25.960000000000036,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,0,4752,0,12,5,7,1,0,27.439999999999998,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,4514,0,13,5,7,1,0,28.710000000000036,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,4444,0,14,5,7,1,0,29.55000000000001,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,8,4378,0,15,5,7,1,0,30.450000000000045,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,8,4592,0,16,5,7,1,1,30.83000000000004,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,8,4326,0,17,5,7,1,1,30.689999999999998,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,3977,0,18,5,7,1,1,30.510000000000048,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,3288,0,19,5,7,1,1,29.54000000000002,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,2920,0,20,5,7,1,0,28.49000000000001,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,8,2981,0,21,5,7,1,0,27.430000000000007,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,8,2794,0,22,5,7,1,0,26.360000000000014,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,8,2069,0,23,5,7,1,0,25.629999999999995,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,8,1378,0,0,6,7,1,0,25.230000000000018,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,8,794,0,1,6,7,1,0,24.77000000000004,False,False,False,False,False,False,False,False,False,False,True
0.0,0.0,12,634,0,2,6,7,1,0,23.360000000000014,False,False,False,False,False,False,False,False,False,False,True
0.0,0.0,20,381,0,3,6,7,1,0,22.27000000000004,False,False,False,False,False,False,True,False,False,False,False
8.64,0.0,20,391,0,4,6,7,1,0,20.49000000000001,False,False,False,False,False,False,False,False,False,False,True
19.9,0.0,20,542,0,5,6,7,1,0,19.670000000000016,False,False,False,False,False,True,False,False,False,False,False
25.32,0.0,8,958,0,6,6,7,1,0,19.5,False,False,False,False,False,True,False,False,False,False,False
21.42,0.0,90,1745,0,7,6,7,1,1,19.720000000000027,False,False,False,False,False,False,False,False,False,False,True
5.59,0.0,8,2260,0,8,6,7,1,1,20.5,False,False,False,False,False,True,False,False,False,False,False
0.51,0.0,8,2665,0,9,6,7,1,1,21.25,False,False,False,False,False,False,True,False,False,False,False
0.25,0.0,8,3372,0,10,6,7,1,0,22.090000000000032,False,False,False,False,False,False,True,False,False,False,False
0.0,0.0,8,3871,0,11,6,7,1,0,23.560000000000002,True,False,False,False,False,False,False,False,False,False,False
0.25,0.0,0,4264,0,12,6,7,1,0,24.120000000000005,False,False,False,False,False,False,True,False,False,False,False
0.0,0.0,0,4438,0,13,6,7,1,0,23.82000000000005,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,4276,0,14,6,7,1,0,24.75,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,4363,0,15,6,7,1,0,24.140000000000043,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,4333,0,16,6,7,1,1,24.04000000000002,False,False,False,False,False,False,True,False,False,False,False
0.0,0.0,0,4133,0,17,6,7,1,1,23.560000000000002,False,False,True,False,False,False,False,False,False,False,False
0.0,0.0,12,3966,0,18,6,7,1,1,23.25,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,12,3435,0,19,6,7,1,1,23.170000000000016,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,12,3140,0,20,6,7,1,0,22.850000000000023,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,12,2921,0,21,6,7,1,0,22.480000000000018,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,12,2674,0,22,6,7,1,0,21.430000000000007,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,12,2860,0,23,6,7,1,0,21.5,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,20,807,0,0,0,7,0,0,21.370000000000005,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,20,500,0,1,0,7,0,0,20.99000000000001,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,20,293,0,2,0,7,0,0,20.99000000000001,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,56,354,0,3,0,7,0,0,20.840000000000032,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,56,828,0,4,0,7,0,0,20.920000000000016,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,56,2908,0,5,0,7,0,0,21.05000000000001,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,80,6103,0,6,0,7,0,0,20.910000000000025,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,80,6303,0,7,0,7,0,1,21.180000000000007,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,76,6388,0,16,0,7,0,1,28.060000000000002,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,76,6018,0,17,0,7,0,1,27.970000000000027,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,64,4580,0,18,0,7,0,1,27.74000000000001,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,64,3509,0,19,0,7,0,1,27.129999999999995,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,64,3032,0,20,0,7,0,0,26.650000000000034,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,32,2638,0,21,0,7,0,0,24.730000000000018,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,8,1164,0,23,0,7,0,0,22.52000000000004,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,8,421,0,1,1,7,0,0,21.870000000000005,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,277,0,2,1,7,0,0,21.04000000000002,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,348,0,3,1,7,0,0,20.75,False,False,False,False,False,True,False,False,False,False,False
0.0,0.0,0,809,0,4,1,7,0,0,19.970000000000027,False,False,False,False,False,True,False,False,False,False,False
0.0,0.0,0,2981,0,5,1,7,0,0,19.720000000000027,False,False,False,False,False,True,False,False,False,False,False
0.0,0.0,0,6203,0,6,1,7,0,0,19.200000000000045,False,False,False,False,False,True,False,False,False,False,False
0.0,0.0,0,6372,0,7,1,7,0,1,19.560000000000002,False,False,False,False,False,True,False,False,False,False,False
0.0,0.0,0,6200,0,8,1,7,0,1,21.99000000000001,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,5294,0,9,1,7,0,1,23.960000000000036,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,4636,0,10,1,7,0,0,25.640000000000043,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,4996,0,11,1,7,0,0,28.129999999999995,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,5176,0,13,1,7,0,0,30.0,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,5931,0,15,1,7,0,0,30.03000000000003,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,6550,0,16,1,7,0,1,30.110000000000014,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,6100,0,17,1,7,0,1,30.010000000000048,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,4897,0,18,1,7,0,1,29.78000000000003,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,3528,0,19,1,7,0,1,29.03000000000003,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,3179,0,20,1,7,0,0,28.180000000000007,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,12,2721,0,21,1,7,0,0,26.430000000000007,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,12,2025,0,22,1,7,0,0,25.33000000000004,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,12,1286,0,23,1,7,0,0,24.860000000000014,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,20,736,0,0,2,7,0,0,25.0,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,20,434,0,1,2,7,0,0,24.480000000000018,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,20,284,0,2,2,7,0,0,24.53000000000003,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,32,360,0,3,2,7,0,0,24.33000000000004,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,32,783,0,4,2,7,0,0,23.860000000000014,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,32,3071,0,5,2,7,0,0,23.410000000000025,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,76,6144,0,6,2,7,0,0,23.090000000000032,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,76,6160,0,7,2,7,0,1,24.010000000000048,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,76,6220,0,8,2,7,0,1,25.090000000000032,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,44,5528,0,9,2,7,0,1,26.52000000000004,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,44,4967,0,10,2,7,0,0,28.110000000000014,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,44,5150,0,11,2,7,0,0,29.410000000000025,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,0,5679,0,12,2,7,0,0,31.0,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,5698,0,14,2,7,0,0,31.910000000000025,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,8,5809,0,15,2,7,0,0,32.22000000000003,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,8,6337,0,16,2,7,0,1,32.35000000000002,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,12,6659,0,17,2,7,0,1,32.110000000000014,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,12,4954,0,18,2,7,0,1,31.670000000000016,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,12,3238,0,20,2,7,0,0,30.53000000000003,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,56,2896,0,21,2,7,0,0,28.32000000000005,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,56,2152,0,22,2,7,0,0,26.900000000000034,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,56,1311,0,23,2,7,0,0,26.340000000000032,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,64,729,0,0,3,7,0,0,25.129999999999995,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,64,434,0,1,3,7,0,0,24.54000000000002,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,64,314,0,2,3,7,0,0,23.760000000000048,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,24,361,0,3,3,7,0,0,23.04000000000002,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,24,891,0,4,3,7,0,0,23.25,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,24,3040,0,5,3,7,0,0,22.80000000000001,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,20,6002,0,6,3,7,0,0,22.629999999999995,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,20,6217,0,7,3,7,0,1,23.160000000000025,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,20,6076,0,8,3,7,0,1,24.870000000000005,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,0,5406,0,9,3,7,0,1,26.350000000000023,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,4843,0,10,3,7,0,0,28.29000000000002,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,5228,0,11,3,7,0,0,30.980000000000018,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,5652,0,14,3,7,0,0,32.28000000000003,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,6295,0,15,3,7,0,0,32.920000000000016,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,6477,0,16,3,7,0,1,32.73000000000002,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,6294,0,17,3,7,0,1,32.460000000000036,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,20,5441,0,18,3,7,0,1,32.56,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,20,3943,0,19,3,7,0,1,32.30000000000001,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,20,3453,0,20,3,7,0,0,31.350000000000023,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,12,3041,0,21,3,7,0,0,28.220000000000027,False,False,False,False,False,False,True,False,False,False,False
0.0,0.0,12,2371,0,22,3,7,0,0,27.25,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,12,1917,0,23,3,7,0,0,26.640000000000043,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,64,3050,0,0,4,7,0,0,25.810000000000002,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,64,679,0,1,4,7,0,0,25.430000000000007,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,64,404,0,2,4,7,0,0,25.28000000000003,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,0,419,0,3,4,7,0,0,24.910000000000025,True,False,False,False,False,False,False,False,False,False,False
0.51,0.0,0,818,0,4,4,7,0,0,24.460000000000036,False,False,False,False,False,False,True,False,False,False,False
0.0,0.0,32,5943,0,6,4,7,0,0,23.680000000000007,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,32,6525,0,7,4,7,0,1,24.400000000000034,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,32,5714,0,8,4,7,0,1,25.110000000000014,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,36,5227,0,9,4,7,0,1,27.200000000000045,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,36,4881,0,10,4,7,0,0,28.78000000000003,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,36,5407,0,11,4,7,0,0,30.450000000000045,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,8,5837,0,12,4,7,0,0,31.5,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,8,5781,0,13,4,7,0,0,32.200000000000045,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,8,5799,0,14,4,7,0,0,33.19,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,6180,0,15,4,7,0,0,33.51000000000005,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,6327,0,16,4,7,0,1,33.18000000000001,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,5627,0,17,4,7,0,1,33.24000000000001,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,4937,0,18,4,7,0,1,32.72000000000003,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,3807,0,19,4,7,0,1,32.370000000000005,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,3254,0,20,4,7,0,0,31.220000000000027,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,8,3358,0,21,4,7,0,0,29.910000000000025,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,8,2920,0,22,4,7,0,0,28.710000000000036,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,8,2076,0,23,4,7,0,0,28.110000000000014,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,24,1373,0,0,5,7,1,0,27.870000000000005,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,24,919,0,1,5,7,1,0,27.79000000000002,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,24,562,0,2,5,7,1,0,27.970000000000027,False,True,False,False,False,False,False,False,False,False,False
0.51,0.0,68,436,0,3,5,7,1,0,27.160000000000025,False,False,False,False,False,False,True,False,False,False,False
0.0,0.0,68,426,0,4,5,7,1,0,25.83000000000004,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,68,931,0,5,5,7,1,0,24.55000000000001,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,0,1581,0,6,5,7,1,0,24.410000000000025,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,2028,0,7,5,7,1,1,24.260000000000048,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,3057,0,8,5,7,1,1,24.57000000000005,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,3838,0,9,5,7,1,1,24.870000000000005,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,4382,0,10,5,7,1,0,24.83000000000004,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,4581,0,11,5,7,1,0,25.010000000000048,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,4639,0,12,5,7,1,0,25.710000000000036,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,4708,0,13,5,7,1,0,26.379999999999995,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,4741,0,14,5,7,1,0,27.360000000000014,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,88,4782,0,15,5,7,1,0,27.980000000000018,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,88,4967,0,16,5,7,1,1,27.890000000000043,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,88,5077,0,17,5,7,1,1,27.980000000000018,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,0,4534,0,18,5,7,1,1,27.629999999999995,True,False,False,False,False,False,False,False,False,False,False
0.0,0.0,0,3822,0,19,5,7,1,1,27.02000000000004,True,False,False,False,False,False,False,False,False,False,False
